timestamp,open,high,low,close
2023-03-13,0.92930,0.93458,0.92680,0.93225
2023-03-10,0.92500,0.93197,0.92382,0.93160
2023-03-09,0.92640,0.92805,0.92439,0.92524
2023-03-08,0.92750,0.92793,0.92450,0.92631
2023-03-07,0.92030,0.93059,0.91849,0.92743
2023-03-06,0.91834,0.92076,0.91780,0.92010
2023-03-03,0.92320,0.92390,0.91770,0.91861
2023-03-02,0.92460,0.92536,0.92179,0.92384
2023-03-01,0.91840,0.92603,0.91701,0.92545
2023-02-28,0.91530,0.91943,0.91290,0.91869
2023-02-27,0.91162,0.91648,0.91162,0.91499
2023-02-24,0.91440,0.91679,0.91314,0.91635
2023-02-23,0.91360,0.91504,0.91190,0.91479
2023-02-22,0.90650,0.91512,0.90458,0.91321
2023-02-21,0.90470,0.90769,0.90210,0.90577
2023-02-20,0.90471,0.90771,0.90140,0.90431
2023-02-17,0.90900,0.91040,0.90634,0.90716
2023-02-16,0.90980,0.91176,0.90709,0.90941
2023-02-15,0.90650,0.91142,0.90528,0.90958
2023-02-14,0.91190,0.91382,0.90599,0.90680
2023-02-13,0.91158,0.91480,0.91044,0.91280
2023-02-10,0.91150,0.91292,0.91000,0.91140
2023-02-09,0.91030,0.91287,0.90948,0.91160
2023-02-08,0.90820,0.91097,0.90610,0.91052
2023-02-07,0.91560,0.91656,0.90840,0.90899
2023-02-06,0.91129,0.91598,0.91070,0.91579
2023-02-03,0.91430,0.91796,0.91234,0.91344
2023-02-02,0.91140,0.91668,0.90967,0.91420
2023-02-01,0.91250,0.91277,0.90920,0.91123
2023-01-31,0.91560,0.91876,0.91190,0.91270
2023-01-30,0.91049,0.91740,0.90851,0.91591
2023-01-27,0.91240,0.91354,0.91033,0.91264
2023-01-26,0.91190,0.91264,0.90980,0.91205
2023-01-25,0.92250,0.92270,0.91127,0.91190
2023-01-24,0.92310,0.92543,0.92119,0.92271
2023-01-23,0.92427,0.92934,0.92110,0.92319
2023-01-20,0.92480,0.92877,0.92356,0.92845
2023-01-19,0.92600,0.93093,0.92390,0.92509
2023-01-18,0.91940,0.92856,0.91745,0.92813
2023-01-17,0.91700,0.92138,0.91557,0.91985
2023-01-16,0.91063,0.91842,0.91063,0.91700
2023-01-13,0.91720,0.91744,0.91112,0.91476
2023-01-12,0.92130,0.92182,0.91660,0.91730
2023-01-11,0.92310,0.92477,0.91910,0.92160
2023-01-10,0.92090,0.92584,0.91783,0.92375
2023-01-09,0.91619,0.92374,0.91591,0.92133
2023-01-06,0.92160,0.92407,0.91886,0.92267
2023-01-05,0.92060,0.92327,0.91851,0.92198
2023-01-04,0.92820,0.92920,0.91880,0.92025
2023-01-03,0.92820,0.93196,0.92332,0.92890
2023-01-02,0.93028,0.93100,0.92523,0.92646
2022-12-30,0.93620,0.93761,0.92936,0.93137
2022-12-29,0.93630,0.94093,0.93300,0.93626
2022-12-28,0.93240,0.93648,0.92840,0.93564
2022-12-27,0.93570,0.93639,0.93020,0.93144
2022-12-26,0.93562,0.93740,0.92871,0.93308
2022-12-23,0.93670,0.93990,0.93376,0.93562
2022-12-22,0.93820,0.93880,0.93250,0.93634
2022-12-21,0.95050,0.95050,0.93640,0.93820
2022-12-20,0.94850,0.95166,0.94590,0.94979
2022-12-19,0.94848,0.95315,0.94650,0.94964
2022-12-16,0.94560,0.95477,0.94473,0.95371
2022-12-15,0.94010,0.94724,0.93838,0.94604
2022-12-14,0.94210,0.94402,0.93697,0.94044
2022-12-13,0.94530,0.94690,0.94210,0.94269
2022-12-12,0.93800,0.94629,0.93800,0.94573
2022-12-09,0.94160,0.94417,0.93939,0.94321
2022-12-08,0.94450,0.94643,0.94090,0.94199
2022-12-07,0.94390,0.94919,0.94203,0.94479
2022-12-06,0.94270,0.94653,0.93733,0.94421
2022-12-05,0.93836,0.94334,0.93644,0.94281
2022-12-02,0.93500,0.94310,0.93209,0.94221
2022-12-01,0.92770,0.93686,0.92510,0.93518
2022-11-30,0.92690,0.92952,0.92366,0.92721
2022-11-29,0.92640,0.92804,0.92390,0.92713
2022-11-28,0.92253,0.92980,0.92240,0.92663
2022-11-25,0.92540,0.92650,0.92346,0.92570
2022-11-24,0.92710,0.92868,0.92460,0.92550
2022-11-23,0.92420,0.93008,0.92338,0.92710
2022-11-22,0.92350,0.92725,0.92220,0.92510
2022-11-21,0.91944,0.92478,0.91944,0.92330
2022-11-18,0.91730,0.92270,0.91222,0.92159
2022-11-17,0.91280,0.91610,0.91014,0.91568
2022-11-16,0.91000,0.91352,0.90886,0.91203
2022-11-15,0.90920,0.91312,0.90785,0.91091
2022-11-14,0.90492,0.91247,0.90492,0.90946
2022-11-11,0.90960,0.91293,0.90500,0.91182
2022-11-10,0.91490,0.91578,0.90960,0.91037
2022-11-09,0.91660,0.91660,0.91110,0.91471
2022-11-08,0.91630,0.91857,0.91470,0.91555
2022-11-07,0.91199,0.91751,0.91184,0.91640
2022-11-04,0.91707,0.91805,0.91230,0.91610
2022-11-03,0.91618,0.91845,0.91422,0.91701
2022-11-02,0.91344,0.91681,0.91238,0.91640
2022-11-01,0.90796,0.91461,0.90690,0.91336
2022-10-31,0.90529,0.90961,0.90400,0.90796
2022-10-28,0.90273,0.90757,0.90200,0.90650
2022-10-27,0.89728,0.90406,0.89670,0.90270
2022-10-26,0.89972,0.89972,0.89374,0.89740
2022-10-25,0.90141,0.90349,0.89616,0.89866
2022-10-24,0.90275,0.90700,0.89616,0.90160
2022-10-21,0.90320,0.90429,0.90070,0.90190
2022-10-20,0.90284,0.90457,0.90140,0.90380
2022-10-19,0.90031,0.90490,0.90007,0.90261
2022-10-18,0.89571,0.90298,0.89571,0.89982
2022-10-17,0.89573,0.89750,0.88947,0.89648
2022-10-14,0.89427,0.89760,0.89209,0.89760
2022-10-13,0.89295,0.89599,0.89138,0.89470
2022-10-12,0.88969,0.89464,0.88969,0.89307
2022-10-11,0.88336,0.89286,0.88330,0.88990
2022-10-10,0.87980,0.88716,0.87980,0.88350
2022-10-07,0.88247,0.88343,0.87900,0.87970
2022-10-06,0.88396,0.88900,0.87912,0.88270
2022-10-05,0.88023,0.88924,0.87980,0.88418
2022-10-04,0.87738,0.88420,0.87520,0.88023
2022-10-03,0.87415,0.87989,0.87356,0.87760
2022-09-30,0.88044,0.88237,0.87285,0.87330
2022-09-29,0.87791,0.88130,0.87570,0.88080
2022-09-28,0.87497,0.87890,0.87015,0.87778
2022-09-27,0.87255,0.87914,0.87235,0.87545
2022-09-26,0.87980,0.88208,0.87169,0.87260
2022-09-23,0.87921,0.88240,0.87836,0.87900
2022-09-22,0.88183,0.88327,0.87766,0.87922
2022-09-21,0.88060,0.88335,0.87951,0.88149
2022-09-20,0.88550,0.88621,0.87950,0.87967
2022-09-19,0.89082,0.89141,0.88490,0.88530
2022-09-16,0.88990,0.89269,0.88800,0.89100
2022-09-15,0.88903,0.89148,0.88760,0.89006
2022-09-14,0.89069,0.89220,0.88789,0.88912
2022-09-13,0.89038,0.89296,0.88790,0.88996
2022-09-12,0.89118,0.89404,0.88990,0.89035
2022-09-09,0.89611,0.89735,0.89139,0.89160
2022-09-08,0.89710,0.89945,0.89503,0.89630
2022-09-07,0.89640,0.89781,0.89390,0.89676
2022-09-06,0.89578,0.89852,0.89502,0.89637
2022-09-05,0.89577,0.89798,0.89387,0.89584
2022-09-02,0.89529,0.89786,0.89190,0.89670
2022-09-01,0.89324,0.89587,0.89180,0.89520
2022-08-31,0.89386,0.89502,0.89060,0.89335
2022-08-30,0.89117,0.89511,0.88840,0.89381
2022-08-29,0.88929,0.89209,0.88929,0.89112
2022-08-26,0.89130,0.89261,0.88820,0.88980
2022-08-25,0.89547,0.89562,0.89069,0.89146
2022-08-24,0.89655,0.89732,0.89340,0.89530
2022-08-23,0.89694,0.89869,0.89407,0.89650
2022-08-22,0.89868,0.89929,0.89628,0.89669
2022-08-19,0.90349,0.90462,0.89670,0.89740
2022-08-18,0.90500,0.90614,0.90235,0.90352
2022-08-17,0.90280,0.90952,0.90273,0.90477
2022-08-16,0.90529,0.90710,0.90190,0.90302
2022-08-15,0.90465,0.90688,0.90360,0.90590
2022-08-12,0.90418,0.90794,0.90418,0.90580
2022-08-11,0.90350,0.90602,0.90310,0.90419
2022-08-10,0.90231,0.90597,0.89785,0.90329
2022-08-09,0.89959,0.90286,0.89860,0.90211
2022-08-08,0.90300,0.90379,0.89830,0.89981
2022-08-05,0.90336,0.90603,0.90200,0.90230
2022-08-04,0.90220,0.90471,0.90158,0.90334
2022-08-03,0.90300,0.90393,0.89780,0.90185
2022-08-02,0.90077,0.90824,0.90040,0.90287
2022-08-01,0.89779,0.90274,0.89779,0.90076
2022-07-29,0.89902,0.90135,0.89770,0.89990
2022-07-28,0.89504,0.90096,0.89400,0.89878
2022-07-27,0.89745,0.90112,0.89315,0.89512
2022-07-26,0.89965,0.90046,0.89604,0.89732
2022-07-25,0.90147,0.90340,0.89861,0.89976
2022-07-22,0.90106,0.90381,0.89960,0.90240
2022-07-21,0.90416,0.90455,0.90007,0.90120
2022-07-20,0.90193,0.90585,0.90150,0.90377
2022-07-19,0.90282,0.90405,0.90028,0.90199
2022-07-18,0.90469,0.90939,0.90180,0.90280
2022-07-15,0.90666,0.91094,0.90530,0.90650
2022-07-14,0.90650,0.90849,0.90290,0.90670
2022-07-13,0.90657,0.90742,0.90330,0.90648
2022-07-12,0.90672,0.90933,0.90498,0.90641
2022-07-11,0.90198,0.90933,0.90198,0.90685
2022-07-08,0.90239,0.90440,0.90100,0.90270
2022-07-07,0.90573,0.90753,0.90123,0.90240
2022-07-06,0.90650,0.90828,0.90440,0.90545
2022-07-05,0.90327,0.90789,0.90220,0.90677
2022-07-04,0.90919,0.91197,0.90219,0.90367
2022-07-01,0.90344,0.91159,0.90320,0.91040
2022-06-30,0.90364,0.90514,0.90110,0.90400
2022-06-29,0.90259,0.90649,0.90149,0.90364
2022-06-28,0.90946,0.90995,0.90200,0.90261
2022-06-27,0.90846,0.91196,0.90636,0.90951
2022-06-24,0.90893,0.91272,0.90850,0.90850
2022-06-23,0.90663,0.91135,0.90610,0.90948
2022-06-22,0.90771,0.90823,0.90440,0.90699
2022-06-21,0.90907,0.91170,0.90703,0.90767
2022-06-20,0.90899,0.91121,0.90800,0.90950
2022-06-17,0.90044,0.91015,0.90044,0.91010
2022-06-16,0.89634,0.90586,0.89510,0.90121
2022-06-15,0.90375,0.90441,0.89509,0.89607
2022-06-14,0.90281,0.90610,0.90090,0.90360
2022-06-13,0.90161,0.90440,0.90050,0.90283
2022-06-10,0.89898,0.90266,0.89880,0.90080
2022-06-09,0.89590,0.89975,0.89555,0.89894
2022-06-08,0.89667,0.89747,0.89334,0.89544
2022-06-07,0.90185,0.90253,0.89540,0.89666
2022-06-06,0.90193,0.90424,0.90110,0.90189
2022-06-03,0.90175,0.90373,0.89929,0.90290
2022-06-02,0.90307,0.90448,0.90116,0.90191
2022-06-01,0.90721,0.90790,0.90215,0.90302
2022-05-31,0.91059,0.91155,0.90570,0.90685
2022-05-30,0.91184,0.91325,0.90812,0.91052
2022-05-27,0.91289,0.91434,0.91140,0.91220
2022-05-26,0.91279,0.91425,0.91140,0.91255
2022-05-25,0.90820,0.91541,0.90490,0.91296
2022-05-24,0.90918,0.91072,0.90726,0.90823
2022-05-23,0.90743,0.91107,0.90679,0.90910
2022-05-20,0.90473,0.91040,0.90473,0.91040
2022-05-19,0.90447,0.90969,0.90290,0.90501
2022-05-18,0.90414,0.90699,0.90330,0.90453
2022-05-17,0.90450,0.90610,0.90210,0.90428
2022-05-16,0.90492,0.90764,0.90339,0.90441
2022-05-13,0.90824,0.90908,0.90370,0.90500
2022-05-12,0.90582,0.91017,0.90430,0.90837
2022-05-11,0.90632,0.90750,0.90340,0.90650
2022-05-10,0.90931,0.90995,0.90527,0.90554
2022-05-09,0.90502,0.90990,0.90430,0.90941
2022-05-06,0.90253,0.90724,0.90200,0.90470
2022-05-05,0.90128,0.90502,0.90070,0.90220
2022-05-04,0.90625,0.90696,0.89938,0.90125
2022-05-03,0.91149,0.91351,0.90330,0.90622
2022-05-02,0.91289,0.91452,0.90973,0.91148
2022-04-29,0.91349,0.91450,0.91040,0.91360
2022-04-28,0.91767,0.91822,0.91170,0.91306
2022-04-27,0.92083,0.92125,0.91550,0.91779
2022-04-26,0.92138,0.92203,0.91840,0.92103
2022-04-25,0.91508,0.92341,0.91477,0.92120
2022-04-22,0.91280,0.91617,0.91120,0.91600
2022-04-21,0.91252,0.91365,0.90881,0.91273
2022-04-20,0.91199,0.91399,0.91040,0.91257
2022-04-19,0.91473,0.91546,0.91120,0.91207
2022-04-18,0.91462,0.91590,0.91270,0.91450
2022-04-15,0.91435,0.91670,0.91331,0.91370
2022-04-14,0.91170,0.91623,0.91120,0.91431
2022-04-13,0.91680,0.92249,0.91023,0.91169
2022-04-12,0.91922,0.92029,0.91722,0.91722
2022-04-11,0.91730,0.92020,0.91660,0.91958
2022-04-08,0.92067,0.92120,0.91670,0.91770
2022-04-07,0.92055,0.92260,0.91960,0.92043
2022-04-06,0.91581,0.92130,0.91510,0.92049
2022-04-05,0.92083,0.92127,0.91465,0.91584
2022-04-04,0.92254,0.92482,0.91993,0.92079
2022-04-01,0.92593,0.92615,0.92040,0.92250
2022-03-31,0.92801,0.92916,0.92417,0.92588
2022-03-30,0.92301,0.92936,0.92250,0.92794
2022-03-29,0.92019,0.92409,0.91820,0.92310
2022-03-28,0.92483,0.92563,0.91877,0.92022
2022-03-25,0.92609,0.92762,0.92440,0.92760
2022-03-24,0.92960,0.93043,0.92490,0.92627
2022-03-23,0.93212,0.93358,0.92830,0.92937
2022-03-22,0.93001,0.93469,0.92930,0.93225
2022-03-21,0.93049,0.93364,0.92879,0.93040
2022-03-18,0.93237,0.93379,0.93050,0.93060
2022-03-17,0.93513,0.93770,0.93212,0.93245
2022-03-16,0.94007,0.94050,0.93650,0.93686
2022-03-15,0.93811,0.94100,0.93620,0.93994
2022-03-14,0.93223,0.93860,0.93210,0.93783
2022-03-11,0.93250,0.93542,0.93116,0.93221
2022-03-10,0.93410,0.93480,0.93114,0.93231
2022-03-09,0.93570,0.93670,0.93265,0.93392
2022-03-08,0.93210,0.93871,0.93110,0.93547
2022-03-07,0.92480,0.93306,0.92451,0.93243
2022-03-04,0.92730,0.93129,0.92620,0.92982
2022-03-03,0.92970,0.93040,0.92560,0.92751
2022-03-02,0.93100,0.93251,0.92930,0.92984
2022-03-01,0.93220,0.93240,0.92950,0.93098
2022-02-28,0.93160,0.93342,0.92767,0.93247
2022-02-25,0.93350,0.93576,0.93080,0.93200
2022-02-24,0.93620,0.93715,0.93180,0.93394
2022-02-23,0.93190,0.93690,0.93116,0.93593
2022-02-22,0.93150,0.93415,0.93060,0.93214
2022-02-21,0.93061,0.93331,0.93020,0.93154
2022-02-18,0.93070,0.93321,0.92921,0.93104
2022-02-17,0.92810,0.93163,0.92760,0.93067
2022-02-16,0.92820,0.92930,0.92570,0.92782
2022-02-15,0.92750,0.93139,0.92620,0.92774
2022-02-14,0.92764,0.93150,0.92690,0.92777
2022-02-11,0.93010,0.93284,0.92831,0.93033
2022-02-10,0.93020,0.93233,0.92790,0.93065
2022-02-09,0.92990,0.93150,0.92840,0.93003
2022-02-08,0.93010,0.93280,0.92940,0.92994
2022-02-07,0.93350,0.93475,0.92994,0.93059
2022-02-04,0.93240,0.93595,0.93220,0.93388
2022-02-03,0.92810,0.93355,0.92770,0.93280
2022-02-02,0.93070,0.93126,0.92810,0.92893
2022-02-01,0.93020,0.93421,0.92920,0.93095
2022-01-31,0.93476,0.93620,0.92960,0.92990
2022-01-28,0.93590,0.93795,0.93330,0.93441
2022-01-27,0.93400,0.93592,0.93240,0.93545
2022-01-26,0.93460,0.93587,0.93160,0.93441
2022-01-25,0.93820,0.93820,0.93300,0.93413
2022-01-24,0.93273,0.93989,0.93267,0.93733
2022-01-21,0.93450,0.93619,0.93290,0.93450
2022-01-20,0.93970,0.94058,0.93386,0.93449
2022-01-19,0.94190,0.94430,0.93920,0.94032
2022-01-18,0.94120,0.94317,0.93976,0.94198
2022-01-17,0.94128,0.94431,0.94017,0.94193
2022-01-14,0.94190,0.94422,0.94082,0.94293
2022-01-13,0.93940,0.94304,0.93833,0.94189
2022-01-12,0.94060,0.94117,0.93860,0.93964
2022-01-11,0.94240,0.94280,0.94010,0.94084
2022-01-10,0.93940,0.94420,0.93892,0.94196
2022-01-07,0.94120,0.94434,0.93980,0.94297
2022-01-06,0.94080,0.94314,0.93980,0.94155
2022-01-05,0.93980,0.94170,0.93833,0.94064
2022-01-04,0.94360,0.94412,0.93930,0.93994
2022-01-03,0.93924,0.94396,0.93807,0.94335
2021-12-31,0.94200,0.94260,0.93886,0.93977
2021-12-30,0.94160,0.94283,0.93913,0.94188
2021-12-29,0.94030,0.94249,0.93900,0.94160
2021-12-28,0.94100,0.94180,0.93900,0.94109
2021-12-27,0.94166,0.94360,0.93990,0.94100
2021-12-24,0.94140,0.94530,0.93879,0.94050
2021-12-23,0.94400,0.94510,0.94060,0.94197
2021-12-22,0.94510,0.94677,0.94330,0.94379
2021-12-21,0.94320,0.94756,0.94290,0.94531
2021-12-20,0.94610,0.94680,0.94270,0.94389
2021-12-17,0.94620,0.94702,0.94350,0.94466
2021-12-16,0.94550,0.94738,0.94300,0.94620
2021-12-15,0.94880,0.94890,0.94330,0.94579
2021-12-14,0.94680,0.94978,0.94549,0.94837
2021-12-13,0.94494,0.94974,0.94494,0.94652
2021-12-10,0.94980,0.95164,0.94620,0.94663
2021-12-09,0.94890,0.95082,0.94808,0.95047
2021-12-08,0.95330,0.95330,0.94860,0.94896
2021-12-07,0.95710,0.95815,0.95150,0.95318
2021-12-06,0.96298,0.96460,0.95640,0.95713
2021-12-03,0.96030,0.96411,0.95890,0.96324
2021-12-02,0.95800,0.96111,0.95647,0.96096
2021-12-01,0.95670,0.95897,0.95515,0.95744
2021-11-30,0.95530,0.95897,0.95340,0.95676
2021-11-29,0.95362,0.95830,0.95210,0.95503
2021-11-26,0.95360,0.95800,0.95248,0.95478
2021-11-25,0.95520,0.95623,0.95178,0.95302
2021-11-24,0.96140,0.96250,0.95340,0.95497
2021-11-23,0.96220,0.96440,0.95820,0.96121
2021-11-22,0.96697,0.96790,0.96103,0.96262
2021-11-19,0.96800,0.96830,0.96476,0.96630
2021-11-18,0.96280,0.96808,0.96191,0.96808
2021-11-17,0.95670,0.96330,0.95634,0.96282
2021-11-16,0.95890,0.95892,0.95570,0.95683
2021-11-15,0.95843,0.96120,0.95765,0.95827
2021-11-12,0.96190,0.96330,0.95981,0.95999
2021-11-11,0.96300,0.96513,0.96090,0.96251
2021-11-10,0.96570,0.96639,0.96210,0.96306
2021-11-09,0.96480,0.96762,0.96260,0.96566
2021-11-08,0.95907,0.96716,0.95759,0.96455
2021-11-05,0.95937,0.96225,0.95790,0.96100
2021-11-04,0.96034,0.96170,0.95879,0.95922
2021-11-03,0.95787,0.96200,0.95660,0.96013
2021-11-02,0.95466,0.96062,0.95330,0.95792
2021-11-01,0.95216,0.95670,0.95216,0.95473
2021-10-29,0.95383,0.95495,0.94920,0.95220
2021-10-28,0.95310,0.95600,0.95290,0.95394
2021-10-27,0.95424,0.95450,0.95030,0.95321
2021-10-26,0.95567,0.95659,0.95321,0.95378
2021-10-25,0.95707,0.95780,0.95260,0.95570
2021-10-22,0.95797,0.95959,0.95230,0.95800
2021-10-21,0.95686,0.95889,0.95500,0.95759
2021-10-20,0.95619,0.95886,0.95580,0.95686
2021-10-19,0.95461,0.95886,0.95461,0.95599
2021-10-18,0.95373,0.95583,0.95320,0.95442
2021-10-15,0.94768,0.95330,0.94760,0.95270
2021-10-14,0.94297,0.94890,0.94297,0.94756
2021-10-13,0.94230,0.94610,0.94224,0.94295
2021-10-12,0.94358,0.94482,0.94170,0.94269
2021-10-11,0.94636,0.94878,0.94256,0.94343
2021-10-08,0.94743,0.94970,0.94680,0.94780
2021-10-07,0.95004,0.95030,0.94603,0.94738
2021-10-06,0.95453,0.95692,0.94971,0.95012
2021-10-05,0.95496,0.95798,0.95343,0.95455
2021-10-04,0.95457,0.95745,0.95290,0.95453
2021-10-01,0.95321,0.95650,0.95270,0.95650
2021-09-30,0.95654,0.95696,0.95291,0.95336
2021-09-29,0.96021,0.96093,0.95490,0.95651
2021-09-28,0.96193,0.96328,0.95810,0.96010
2021-09-27,0.96495,0.96554,0.96057,0.96192
2021-09-24,0.96816,0.96906,0.96510,0.96570
2021-09-23,0.96640,0.97039,0.96540,0.96810
2021-09-22,0.96786,0.96961,0.96579,0.96604
2021-09-21,0.96742,0.96960,0.96480,0.96731
2021-09-20,0.96750,0.97145,0.96700,0.96781
2021-09-17,0.96921,0.96990,0.96600,0.96820
2021-09-16,0.96916,0.97239,0.96857,0.96920
2021-09-15,0.96880,0.96970,0.96760,0.96906
2021-09-14,0.96528,0.97053,0.96460,0.96897
2021-09-13,0.96695,0.96752,0.96427,0.96528
2021-09-10,0.96436,0.96747,0.96290,0.96650
2021-09-09,0.96319,0.96532,0.96280,0.96389
2021-09-08,0.96017,0.96410,0.96010,0.96312
2021-09-07,0.95855,0.96285,0.95630,0.96017
2021-09-06,0.95911,0.96110,0.95824,0.95850
2021-09-03,0.96041,0.96109,0.95693,0.95850
2021-09-02,0.95884,0.96130,0.95770,0.96035
2021-09-01,0.96259,0.96336,0.95757,0.95874
2021-08-31,0.95808,0.96539,0.95808,0.96258
2021-08-30,0.95794,0.95994,0.95740,0.95821
2021-08-27,0.95931,0.96017,0.95710,0.95840
2021-08-26,0.95785,0.96010,0.95700,0.95930
2021-08-25,0.95723,0.95907,0.95560,0.95818
2021-08-24,0.95469,0.96013,0.95440,0.95711
2021-08-23,0.95673,0.95735,0.95390,0.95476
2021-08-20,0.95472,0.95831,0.95350,0.95750
2021-08-19,0.95017,0.95680,0.94870,0.95440
2021-08-18,0.95300,0.95620,0.94870,0.95031
2021-08-17,0.95640,0.95921,0.94830,0.95330
2021-08-16,0.95496,0.95889,0.95469,0.95635
2021-08-13,0.95346,0.95500,0.95280,0.95450
2021-08-12,0.95406,0.95569,0.95065,0.95363
2021-08-11,0.95307,0.95592,0.95290,0.95386
2021-08-10,0.95299,0.95376,0.95100,0.95291
2021-08-09,0.95120,0.95458,0.95120,0.95285
2021-08-06,0.95246,0.95443,0.95150,0.95250
2021-08-05,0.95372,0.95421,0.95198,0.95230
2021-08-04,0.94873,0.95492,0.94860,0.95375
2021-08-03,0.94607,0.94937,0.94607,0.94875
2021-08-02,0.94870,0.94963,0.94397,0.94606
2021-07-30,0.94724,0.95030,0.94660,0.94920
2021-07-29,0.94308,0.94790,0.94260,0.94673
2021-07-28,0.94492,0.94588,0.94220,0.94296
2021-07-27,0.94757,0.94825,0.94173,0.94492
2021-07-26,0.94607,0.94832,0.94607,0.94772
2021-07-23,0.94343,0.94785,0.94343,0.94630
2021-07-22,0.94591,0.94720,0.94155,0.94370
2021-07-21,0.94328,0.94790,0.94250,0.94613
2021-07-20,0.94473,0.94557,0.94170,0.94323
2021-07-19,0.94600,0.94720,0.94380,0.94501
2021-07-16,0.93969,0.94687,0.93969,0.94490
2021-07-15,0.94019,0.94079,0.93683,0.93962
2021-07-14,0.93273,0.94136,0.93220,0.94006
2021-07-13,0.93345,0.93452,0.93060,0.93255
2021-07-12,0.93450,0.93547,0.93190,0.93338
2021-07-09,0.93398,0.93528,0.93270,0.93430
2021-07-08,0.93681,0.93723,0.93364,0.93402
2021-07-07,0.93509,0.93751,0.93460,0.93641
2021-07-06,0.93204,0.93730,0.93190,0.93527
2021-07-05,0.93364,0.93451,0.93093,0.93217
2021-07-02,0.93196,0.93440,0.93160,0.93330
2021-07-01,0.93161,0.93402,0.93140,0.93201
2021-06-30,0.93020,0.93190,0.92890,0.93145
2021-06-29,0.93010,0.93162,0.92846,0.92997
2021-06-28,0.93029,0.93210,0.92947,0.92973
2021-06-25,0.93041,0.93206,0.92990,0.93090
2021-06-24,0.92900,0.93187,0.92900,0.93028
2021-06-23,0.92950,0.93060,0.92730,0.92920
2021-06-22,0.92597,0.93020,0.92596,0.92970
2021-06-21,0.92629,0.92850,0.92530,0.92621
2021-06-18,0.92695,0.92829,0.92450,0.92610
2021-06-17,0.92612,0.93034,0.92520,0.92669
2021-06-16,0.92649,0.92817,0.92510,0.92604
2021-06-15,0.92572,0.92803,0.92510,0.92639
2021-06-14,0.92494,0.92703,0.92460,0.92537
2021-06-11,0.92757,0.92798,0.92420,0.92420
2021-06-10,0.92790,0.92902,0.92554,0.92738
2021-06-09,0.92958,0.93035,0.92720,0.92775
2021-06-08,0.93163,0.93243,0.92886,0.92936
2021-06-07,0.93006,0.93249,0.92970,0.93143
2021-06-04,0.93259,0.93370,0.92910,0.93180
2021-06-03,0.93314,0.93395,0.93100,0.93245
2021-06-02,0.93525,0.93600,0.93250,0.93324
2021-06-01,0.94010,0.94020,0.93390,0.93581
2021-05-31,0.94035,0.94090,0.93677,0.93979
2021-05-28,0.94184,0.94186,0.93780,0.93930
2021-05-27,0.94007,0.94295,0.93950,0.94189
2021-05-26,0.93160,0.94161,0.93110,0.94003
2021-05-25,0.93014,0.93292,0.92908,0.93172
2021-05-24,0.92739,0.93092,0.92620,0.92990
2021-05-21,0.92546,0.92787,0.92470,0.92710
2021-05-20,0.92797,0.92797,0.92379,0.92546
2021-05-19,0.92893,0.92960,0.92610,0.92795
2021-05-18,0.92804,0.93088,0.92659,0.92893
2021-05-17,0.93165,0.93202,0.92617,0.92811
2021-05-14,0.92894,0.93232,0.92790,0.93160
2021-05-13,0.92570,0.92980,0.92561,0.92902
2021-05-12,0.92689,0.92814,0.92463,0.92610
2021-05-11,0.92717,0.92816,0.92584,0.92694
2021-05-10,0.92745,0.92835,0.92410,0.92661
2021-05-07,0.92851,0.93059,0.92658,0.92770
2021-05-06,0.93042,0.93260,0.92827,0.92851
2021-05-05,0.92657,0.93120,0.92630,0.93049
2021-05-04,0.92709,0.92778,0.92360,0.92661
2021-05-03,0.92814,0.92968,0.92620,0.92716
2021-04-30,0.93176,0.93230,0.92774,0.92780
2021-04-29,0.93118,0.93310,0.93030,0.93167
2021-04-28,0.92721,0.93271,0.92630,0.93126
2021-04-27,0.92693,0.92846,0.92600,0.92680
2021-04-26,0.92790,0.92860,0.92530,0.92664
2021-04-23,0.92876,0.92907,0.92690,0.92840
2021-04-22,0.92900,0.92958,0.92620,0.92860
2021-04-21,0.92769,0.93057,0.92564,0.92914
2021-04-20,0.92484,0.92990,0.92350,0.92759
2021-04-19,0.92263,0.92574,0.92260,0.92502
2021-04-16,0.92452,0.92577,0.92190,0.92310
2021-04-15,0.92392,0.92619,0.92325,0.92457
2021-04-14,0.92243,0.92584,0.92200,0.92372
2021-04-13,0.92182,0.92385,0.92060,0.92253
2021-04-12,0.92253,0.92430,0.92120,0.92182
2021-04-09,0.92190,0.92390,0.92140,0.92200
2021-04-08,0.92062,0.92297,0.91980,0.92190
2021-04-07,0.92070,0.92260,0.91926,0.92046
2021-04-06,0.92169,0.92308,0.91890,0.92091
2021-04-05,0.92265,0.92393,0.92096,0.92138
2021-04-02,0.92081,0.92530,0.91968,0.92400
2021-04-01,0.91878,0.92239,0.91840,0.92142
2021-03-31,0.91882,0.92007,0.91680,0.91861
2021-03-30,0.91617,0.91968,0.91610,0.91869
2021-03-29,0.91516,0.91781,0.91300,0.91616
2021-03-26,0.91669,0.91774,0.91440,0.91520
2021-03-25,0.91800,0.91866,0.91591,0.91665
2021-03-24,0.91771,0.91917,0.91420,0.91796
2021-03-23,0.92374,0.92374,0.91380,0.91776
2021-03-22,0.92479,0.92702,0.92326,0.92375
2021-03-19,0.92310,0.92630,0.92290,0.92490
2021-03-18,0.92683,0.92845,0.92200,0.92310
